game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs
G000108,Crash Bandicoot Dragon,Xbox 360,Console,Microsoft,7,Platform,2006,Deep Silver,Activision Blizzard,Germany,AA,T,62,7.0,14,3084,1.97,1.46,0.28,0.53,4.24,182.43,69.99,0,0,1,0,0,0,0,0,0,7.1,15.1
G000109,Monument Valley 6,Atari 2600,Console,Atari,2,Puzzle,1992,Valve,Valve,USA,AAA,T,78,6.9,20,153,1.07,0.94,0.24,0.38,2.63,129.29,59.99,1,1,1,0,0,0,0,0,0,8.0,29.9
G000110,The Sims 2,PlayStation 3,Console,Sony,7,Simulation,2010,Bethesda Softworks,Chucklefish,USA,AAA,M,74,8.3,5,8,5.6,4.79,0.96,1.08,12.43,541.35,69.99,1,0,0,0,0,0,0,0,0,34.9,94.1
G000111,Last Dragon,PlayStation 2,Console,Sony,6,Misc,2008,Epic Games,Epic Games,USA,AAA,T,65,6.8,7,34,1.86,0.96,0.25,0.56,3.63,119.66,79.99,0,0,0,1,0,0,0,0,0,12.9,31.4
G000112,Elder Scrolls Online: Reckoning,Sega Saturn,Console,Sega,5,MMORPG,1997,Nintendo,Capcom,Japan,AAA,M,57,5.1,1,11,14.08,9.34,2.29,3.49,29.2,1209.93,39.99,0,1,0,1,0,0,0,0,0,148.9,493.9
G000113,Valorant 3,Xbox,Console,Microsoft,6,Shooter,2002,Valve,Valve,USA,AAA,T,81,7.3,11,212,15.84,7.93,3.56,4.29,31.62,1422.6,69.99,1,1,1,0,0,0,0,0,0,9.6,35.5
G000114,Wipeout Remastered,PlayStation 4,Console,Sony,8,Racing,2016,Valve,Raw Fury,USA,AAA,T,83,9.2,6,133,15.32,9.84,1.21,2.43,28.8,1335.01,69.99,0,0,0,0,0,0,0,0,0,17.1,48.3
G000115,World of Warcraft: The Fallen,Nintendo 3DS,Handheld,Nintendo,8,MMORPG,2015,Epic Games,Epic Games,USA,AAA,M,78,7.2,28,75,5.33,3.66,1.45,2.1,12.54,340.94,49.99,0,1,1,1,1,0,0,0,0,219.8,739.8
G000116,UFC 5,Nintendo Switch,Hybrid,Nintendo,9,Sports,2020,Sony Interactive,Insomniac Games,Japan,AAA,E,81,8.5,10,840,49.71,36.5,17.87,18.8,122.88,5425.63,49.99,1,1,1,1,0,0,0,0,0,27.6,126.4
G000117,What Remains of Empire,PC,PC,Various,0,Adventure,2017,Remedy Entertainment,Naughty Dog,Finland,AA,E,64,6.6,41,123,0.63,0.46,0.03,0.18,1.3,21.78,59.99,0,1,0,1,0,0,0,0,0,5.9,22.5
G000118,Sonic the Hedgehog 4,Game Boy Color,Handheld,Nintendo,5,Platform,2000,Klei Entertainment,Klei Entertainment,Canada,Indie,M,68,5.1,13,465,0.18,0.14,0.04,0.04,0.4,12.5,39.99,1,0,0,0,0,0,0,0,0,12.0,38.2
G000119,Halo Legacy,PC,PC,Various,0,Action-Adventure,2016,Remedy Entertainment,Remedy Entertainment,Finland,AA,M,75,6.4,27,1283,2.45,1.78,0.44,0.82,5.49,96.14,49.99,0,0,0,0,0,0,0,0,0,13.9,61.8
G000120,Cities: Shadow War,NES,Console,Nintendo,3,Simulation,2001,Naughty Dog,Naughty Dog,USA,AAA,Not Rated,80,7.0,7,133,5.94,2.49,1.71,2.3,12.44,400.87,79.99,0,0,0,1,0,0,0,0,0,22.1,76.0
G000121,SoulCalibur IX,PC,PC,Various,0,Fighting,2021,2K Games,2K Games,USA,AAA,M,80,6.5,10,259,4.87,3.78,0.47,1.4,10.52,260.81,14.99,1,1,1,0,0,0,0,0,0,2.5,9.5
G000122,PGA Tour 2024,Wii,Console,Nintendo,7,Sports,2009,Warner Bros. Games,THQ Nordic,USA,AAA,M,65,7.0,10,687,30.61,16.62,5.82,11.97,65.02,2997.52,59.99,1,1,1,0,0,0,0,0,0,13.1,62.7
G000123,Rise of the Chronicles,Wii,Console,Nintendo,7,Action,2012,InXile Entertainment,InXile Entertainment,USA,AA,M,57,6.0,37,11,2.55,1.32,0.6,0.65,5.12,192.02,49.99,0,0,0,0,0,0,0,0,0,14.6,68.1
G000124,Devil May Rise,Browser,Browser,Various,0,Action-Adventure,2008,Bungie,Bungie,USA,AAA,T,72,8.5,3,339,2.95,2.59,0.83,0.36,6.73,0.0,0.0,0,1,0,1,0,0,0,0,0,15.3,37.8
G000125,PGA Tour 2026,PC,PC,Various,0,Sports,1991,Rockstar Games,Rockstar Games,USA,AAA,M,83,9.5,4,818,32.3,15.51,9.17,3.42,60.4,1505.45,49.99,1,1,1,0,0,0,0,0,0,21.7,92.9
G000126,Super Mario Origins,Browser,Browser,Various,0,Platform,2020,THQ Nordic,Electronic Arts,Austria,AA,T,65,6.5,16,1616,4.04,1.69,0.74,0.94,7.41,0.0,0.0,0,1,1,1,1,0,0,0,0,12.8,59.6
G000127,Zelda: Reckoning,Mobile (iOS),Mobile,Apple,0,Adventure,2024,Sony Interactive,505 Games,Japan,AAA,E10+,86,8.7,19,200,21.59,13.3,18.28,5.11,58.28,157.57,0.0,0,1,1,0,0,0,0,1,0,13.8,49.5
G000128,Call of Duty: Eternal,PlayStation 3,Console,Sony,7,Shooter,2017,Valve,Valve,USA,AAA,M,65,7.9,42,79,10.47,7.07,1.75,3.45,22.74,910.85,79.99,0,1,1,1,1,0,0,0,0,7.4,34.2
G000129,Metal Gear Legend,Atari 2600,Console,Atari,2,Idle/Clicker,1985,Nintendo,Larian Studios,Japan,AAA,E,72,7.8,31,39,5.73,4.89,4.52,1.67,16.81,705.91,39.99,0,0,1,0,0,0,0,0,0,10.6,44.5
G000130,Call of Duty: Reckoning,PlayStation 3,Console,Sony,7,Shooter,2014,Warner Bros. Games,Nomada Studio,USA,AAA,T,79,7.6,16,124,17.82,7.18,5.33,2.72,33.05,1547.34,39.99,0,1,1,0,0,0,0,0,0,8.8,36.8
G000131,Devil May Escape,PlayStation,Console,Sony,5,Misc,2003,505 Games,id Software,Italy,AA,E,72,6.6,28,185,0.92,0.81,0.21,0.28,2.22,79.49,79.99,0,0,1,0,0,0,0,0,0,16.0,74.7
G000132,PGA Tour 2023,Nintendo Switch,Hybrid,Nintendo,9,Sports,2020,Activision Blizzard,Activision Blizzard,USA,AAA,T,76,8.2,20,74,24.13,13.96,6.16,7.27,51.52,1751.56,69.99,1,1,1,1,0,0,0,0,0,25.0,95.7
G000133,F1 2025,Game Boy Advance,Handheld,Nintendo,6,Sports,2010,Bungie,ConcernedApe,USA,AAA,T,72,7.8,14,2399,16.21,11.56,2.81,2.34,32.92,871.66,29.99,1,1,1,0,0,0,0,0,0,29.2,90.9
G000134,NBA 2023,Game Boy,Handheld,Nintendo,4,Sports,1993,Square Enix,Square Enix,Japan,AAA,E,79,8.1,19,88,10.7,7.04,8.27,2.64,28.65,847.4,19.99,1,1,1,0,0,0,0,0,0,16.7,73.2
G000135,Microsoft Flight Simulator 2025,Mobile (Android),Mobile,Google,0,Simulation,2023,Bandai Namco,Motion Twin,Japan,AAA,M,78,7.7,98,331,12.62,8.95,10.8,4.11,36.48,70.85,0.99,1,0,1,0,0,0,0,0,0,14.2,37.2
G000136,Counter-Strike Evolved,Mobile (iOS),Mobile,Apple,0,Shooter,2025,id Software,Larian Studios,USA,AAA,M,82,7.2,19,712,153.15,77.94,22.59,44.04,297.72,805.18,0.0,0,1,0,1,1,0,0,0,0,8.2,36.6
G000137,PGA Tour 2025,Stadia,Streaming,Google,9,Sports,2021,Konami,Konami,Japan,AAA,M,81,7.7,12,857,33.09,17.87,16.25,6.63,73.84,0.0,0.0,1,1,0,1,1,0,0,0,0,26.6,104.3
G000138,Donkey Kong Awakening,PlayStation 3,Console,Sony,7,Platform,2015,id Software,Focus Entertainment,USA,AAA,Not Rated,67,6.1,19,511,3.34,2.01,0.68,0.96,6.99,349.43,69.99,0,0,1,0,0,0,0,0,0,10.3,31.6
G000139,Civilization XII,Nintendo 64,Console,Nintendo,5,Strategy,2001,Unknown Worlds,Raw Fury,USA,Indie,E10+,73,7.2,76,676,0.74,0.6,0.22,0.1,1.66,74.89,79.99,1,1,0,1,0,0,0,0,0,40.6,175.8
G000140,Crash Bandicoot Reborn,Mobile (iOS),Mobile,Apple,0,Platform,2012,Sony Interactive,THQ Nordic,Japan,AAA,E,78,7.3,36,20,20.9,11.56,10.96,4.37,47.79,109.02,2.99,0,0,1,0,0,0,0,0,0,10.6,21.9
G000141,Rainbow Six: Valley,PlayStation 2,Console,Sony,6,Shooter,2009,Bandai Namco,Rockstar Games,Japan,AAA,E,76,6.7,18,321,27.52,19.1,11.15,4.88,62.65,2915.41,49.99,1,1,0,0,0,0,0,0,0,5.7,20.4
G000142,Dragon Quest XI,Mobile (Android),Mobile,Google,0,Role-Playing,2024,Nintendo,Nintendo,Japan,AAA,T,99,8.4,24,26,26.91,11.01,19.59,9.35,66.86,195.11,4.99,1,1,1,1,0,0,0,0,0,48.3,219.7
G000143,Batman: Arkham Frontier,SNES,Console,Nintendo,4,Action,2000,Activision Blizzard,Activision Blizzard,USA,AAA,Not Rated,79,8.7,20,278,7.22,6.07,0.82,2.58,16.69,633.66,59.99,0,0,1,1,0,0,0,0,0,10.9,38.5
G000144,Gone Home : Redux,PlayStation 5,Console,Sony,9,Adventure,2024,Square Enix,Paradox Interactive,Japan,AAA,E10+,77,8.0,99,186,11.94,10.58,7.0,4.26,33.78,1108.93,49.99,0,1,1,1,0,0,0,0,0,10.6,23.9
G000145,Doom : Next Gen,Game Boy,Handheld,Nintendo,4,Action-Adventure,1993,Ubisoft,Ubisoft,France,AAA,T,79,8.4,21,397,3.53,1.76,0.79,1.23,7.31,223.55,49.99,0,1,0,0,0,0,0,0,0,13.6,34.4
G000146,Super Smash Bros. Chronicles,PlayStation Vita,Handheld,Sony,8,Fighting,2019,Focus Entertainment,Focus Entertainment,France,AA,E10+,58,6.3,21,22,2.74,1.92,0.47,0.81,5.94,196.73,29.99,0,1,0,0,0,0,0,0,0,4.5,17.3
G000147,Outlast 4,Browser,Browser,Various,0,Survival Horror,2010,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,65,6.6,37,120,5.51,3.02,0.71,1.0,10.24,0.0,0.0,1,1,0,0,0,0,0,0,0,12.8,52.3
G000148,Goat Simulator 6,Game Boy,Handheld,Nintendo,4,Simulation,1994,Square Enix,Square Enix,Japan,AAA,E10+,62,5.9,19,640,6.68,3.13,1.18,2.44,13.43,443.27,49.99,1,1,1,0,0,0,0,0,0,11.3,36.4
G000149,Batman: Arkham Abyss,PlayStation Vita,Handheld,Sony,8,Action-Adventure,2012,Electronic Arts,Electronic Arts,USA,AAA,M,78,6.2,48,53,1.91,1.57,0.57,0.61,4.66,110.71,29.99,0,0,1,0,0,0,0,0,0,9.7,47.7
G000150,Elden Saga,Sega Genesis,Console,Sega,4,Role-Playing,1996,505 Games,InXile Entertainment,Italy,AA,E,70,7.5,5,338,5.22,2.24,1.44,0.7,9.6,431.49,49.99,0,0,1,1,0,0,0,0,0,49.0,238.3
G000151,Two Point City,PlayStation Vita,Handheld,Sony,8,Simulation,2015,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,59,6.1,30,52,1.75,1.04,0.43,0.42,3.64,107.06,19.99,0,1,0,0,0,0,0,0,0,47.6,230.7
G000152,Firewatch : Next Gen,NES,Console,Nintendo,3,Adventure,1987,Take-Two Interactive,Take-Two Interactive,USA,AAA,E,72,8.4,24,37,13.23,6.1,2.44,1.74,23.51,896.83,49.99,0,1,1,1,0,0,0,0,0,14.8,45.0
G000153,Halo Reborn,Nintendo Switch,Hybrid,Nintendo,9,Action,2026,Microsoft Studios,Nintendo,USA,AAA,M,85,9.5,9,88,10.82,7.69,2.53,1.4,22.44,753.46,39.99,0,1,1,0,0,0,0,0,0,6.8,31.7
G000154,Ridge Racer 2,Game Boy,Handheld,Nintendo,4,Racing,1991,id Software,id Software,USA,AAA,T,83,8.5,10,104,3.56,1.47,0.27,1.23,6.53,208.84,49.99,1,0,0,0,0,0,0,0,0,11.4,43.1
G000155,Overwatch 3,PlayStation,Console,Sony,5,Shooter,1999,THQ Nordic,THQ Nordic,Austria,AA,M,67,7.2,23,226,5.89,3.75,0.9,1.31,11.85,508.64,49.99,1,1,1,0,0,0,0,0,0,9.2,38.0
G000156,Oxenfree Remastered,PC,PC,Various,0,Adventure,2007,Bungie,Bungie,USA,AAA,E,77,7.6,6,69,1.23,0.77,0.33,0.26,2.59,42.29,59.99,0,1,0,0,0,0,0,0,0,18.4,54.4
G000157,Devil May Fall,Xbox One,Console,Microsoft,8,Rhythm,2018,CD Projekt,Valve,Poland,AAA,M,87,8.7,24,596,24.12,12.42,5.84,4.95,47.33,1729.52,49.99,0,0,0,0,0,0,0,0,0,6.6,24.8
G000158,Forza Motorsport 5,PlayStation 2,Console,Sony,6,Racing,2012,Take-Two Interactive,Annapurna Interactive,USA,AAA,T,99,10.0,12,551,293.68,139.85,25.16,56.67,515.36,16730.1,59.99,1,1,1,0,0,0,0,0,0,12.3,28.6
G000159,Mega Man VII,Browser,Browser,Various,0,Platform,2020,Klei Entertainment,2K Games,Canada,Indie,E10+,74,7.9,37,555,1.05,0.7,0.09,0.31,2.15,0.0,0.0,1,1,0,0,0,0,0,0,0,7.8,20.3
G000160,Titanfall 3,Mobile (Android),Mobile,Google,0,Shooter,2017,Nintendo,Warner Bros. Games,Japan,AAA,E10+,66,7.4,65,104,43.91,24.6,34.27,10.01,112.79,256.72,2.99,1,1,1,1,1,0,0,0,0,6.5,21.0
G000161,Metal Gear Odyssey,Nintendo Switch,Hybrid,Nintendo,9,Action,2024,Deep Silver,Toby Fox,Germany,AA,T,78,7.7,15,968,7.82,5.19,0.88,2.48,16.37,667.12,69.99,0,0,1,1,1,0,0,0,0,9.8,23.0
G000162,Halo Origins,Mobile (Android),Mobile,Google,0,Action,2012,Valve,Valve,USA,AAA,E,82,7.6,23,581,32.16,23.04,9.45,6.89,71.54,157.55,4.99,0,0,1,0,0,0,0,0,0,10.8,34.7
G000163,Counter-Strike Legacy,Xbox One,Console,Microsoft,8,Shooter,2020,Remedy Entertainment,Remedy Entertainment,Finland,AA,M,64,6.7,28,9,3.63,1.65,0.41,1.36,7.05,271.64,79.99,0,1,1,1,1,0,0,0,0,7.9,37.4
G000164,Mario Kart 5,PC,PC,Various,0,Racing,1996,Klei Entertainment,Klei Entertainment,Canada,Indie,E,81,6.7,49,268,0.74,0.58,0.17,0.23,1.72,29.22,49.99,1,0,0,0,0,0,0,0,0,11.9,43.2
G000165,Eternal Origins,Dreamcast,Console,Sega,6,Action,2001,Sony Interactive,Sony Interactive,Japan,AAA,E,79,7.1,18,969,5.87,4.28,5.18,1.18,16.51,722.71,59.99,0,0,1,0,0,0,0,0,0,9.1,35.7
G000166,Valorant Origins,PlayStation 4,Console,Sony,8,Shooter,2020,Deep Silver,Chucklefish,Germany,AA,E,70,6.8,5,177,2.54,1.11,0.23,0.8,4.68,210.82,69.99,0,1,1,1,0,0,0,0,0,9.4,19.6
G000167,StarCraft 4,Nintendo Switch,Hybrid,Nintendo,9,Strategy,2022,id Software,id Software,USA,AAA,M,63,5.1,54,179,4.64,4.17,1.0,1.17,10.98,367.85,39.99,1,0,0,0,0,1,0,0,0,53.3,199.3
G000168,Professor Layton and the Awakening,PC,PC,Various,0,Puzzle,2000,Activision Blizzard,Activision Blizzard,USA,AAA,M,65,5.9,15,537,5.11,3.36,0.81,1.03,10.31,165.83,39.99,0,0,1,0,0,0,0,0,0,5.8,20.6
G000169,Metal Gear Knight,Wii U,Console,Nintendo,8,Idle/Clicker,2014,Larian Studios,Larian Studios,Belgium,AA,E,75,7.8,15,215,0.9,0.71,0.26,0.09,1.96,60.97,79.99,0,0,0,0,0,0,0,0,0,14.5,62.5
G000170,Rayman Empire,PlayStation,Console,Sony,5,Platform,1994,Ubisoft,Ubisoft,France,AAA,E,71,8.0,44,182,12.83,8.78,2.82,4.82,29.25,962.81,39.99,0,0,0,0,0,0,0,0,0,1.8,5.0
G000171,Dark Chronicles,PlayStation 4,Console,Sony,8,Action,2018,Take-Two Interactive,Bethesda Softworks,USA,AAA,T,73,6.8,9,29,22.67,13.74,5.61,5.15,47.17,2175.52,49.99,0,1,0,0,0,0,0,0,0,13.4,36.3
G000172,Farming Simulator 2024,Mobile (Android),Mobile,Google,0,Simulation,2025,Annapurna Interactive,Annapurna Interactive,USA,Indie,T,76,7.5,21,1139,4.5,2.39,0.44,0.53,7.86,15.4,0.99,1,1,0,0,0,0,0,0,0,32.6,142.2
G000173,Crash Bandicoot Odyssey,GameCube,Console,Nintendo,6,Platform,2001,Remedy Entertainment,Remedy Entertainment,Finland,AA,E10+,81,8.8,12,204,3.47,1.65,0.24,1.3,6.66,276.76,49.99,0,0,1,0,0,0,0,0,0,11.6,49.9
G000174,Doom Evolved,Nintendo Switch,Hybrid,Nintendo,9,Action,2020,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,75,7.1,10,35,30.74,26.2,2.42,6.19,65.55,2211.27,49.99,0,0,1,0,0,0,0,0,0,14.4,40.9
G000175,Warzone 5,PlayStation 4,Console,Sony,8,Battle Royale,2015,Other,Other,Various,Indie,E10+,71,7.6,35,222,2.33,1.85,0.22,0.64,5.04,212.06,59.99,1,1,0,1,0,0,0,0,0,89.4,212.9
G000176,Overwatch 4,PlayStation 3,Console,Sony,7,Shooter,2012,Sony Interactive,Sony Interactive,Japan,AAA,M,80,8.5,31,187,28.2,24.16,14.24,5.04,71.64,2631.22,49.99,1,1,0,1,1,0,0,0,0,6.5,30.8
G000177,Last Knight,NES,Console,Nintendo,3,Misc,1997,Chucklefish,Chucklefish,UK,Indie,T,66,8.7,25,458,0.47,0.33,0.04,0.1,0.94,43.94,69.99,0,0,0,0,0,0,0,0,0,9.4,44.2
G000178,Metal Gear Dragon,PC,PC,Various,0,Action,1992,Activision Blizzard,Remedy Entertainment,USA,AAA,E,78,8.7,40,108,0.49,0.26,0.14,0.16,1.05,17.26,14.99,0,0,1,1,0,0,0,0,0,12.8,35.7
G000179,XCOM 3,Xbox,Console,Microsoft,6,Strategy,2007,FromSoftware,FromSoftware,Japan,AAA,E,78,9.5,36,46,7.87,6.69,2.44,2.74,19.74,866.43,39.99,1,1,1,0,0,0,0,0,0,48.3,221.5
G000180,Candy Origins,GameCube,Console,Nintendo,6,Puzzle,2007,Take-Two Interactive,Take-Two Interactive,USA,AAA,M,94,8.7,12,664,14.82,8.32,1.69,4.11,28.94,1409.58,59.99,0,1,1,0,0,0,0,0,0,8.1,21.0
G000181,Crash Bandicoot Awakening,GameCube,Console,Nintendo,6,Platform,2004,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,80,8.7,24,365,9.28,4.75,1.03,3.52,18.58,563.07,79.99,0,0,1,0,0,0,0,0,0,7.8,27.5
G000182,Doom 3,Nintendo 64,Console,Nintendo,5,Action,2002,2K Games,2K Games,USA,AAA,M,91,9.2,15,208,51.05,33.65,8.41,9.23,102.34,3201.55,79.99,1,0,0,0,0,0,0,0,0,8.9,21.0
G000183,F-Zero 2,Wii,Console,Nintendo,7,Racing,2011,Coffee Stain,Coffee Stain,Sweden,Indie,T,72,7.2,8,883,1.1,0.92,0.08,0.26,2.36,94.13,39.99,1,1,0,0,0,0,0,0,0,10.3,44.5
G000184,Firewatch Origins,Xbox One,Console,Microsoft,8,Adventure,2015,Square Enix,Square Enix,Japan,AAA,M,78,8.6,36,386,3.14,2.24,2.72,0.64,8.74,420.28,79.99,0,1,1,1,0,0,0,0,0,16.6,74.2
G000185,PUBG: Eternal,NES,Console,Nintendo,3,Battle Royale,1997,Sega,Larian Studios,Japan,AAA,T,88,8.6,14,1230,60.06,25.52,30.49,22.09,138.16,4446.27,39.99,0,1,1,0,0,0,0,1,1,121.5,326.1
G000186,Overwatch 4,Game Boy Color,Handheld,Nintendo,5,Shooter,2003,Bandai Namco,Bandai Namco,Japan,AAA,T,67,6.3,46,254,7.18,3.84,3.88,0.84,15.74,460.79,39.99,1,1,1,0,0,0,0,0,0,8.9,43.3
G000187,Super Smash Bros. Dragon,PC,PC,Various,0,Fighting,1996,Toby Fox,Toby Fox,USA,Indie,E,83,8.6,30,26,0.24,0.17,0.06,0.06,0.53,10.8,59.99,0,1,0,0,0,0,0,0,0,5.8,16.2
G000188,Goat Simulator 2,Mobile (Android),Mobile,Google,0,Simulation,2025,InXile Entertainment,InXile Entertainment,USA,AA,T,75,8.1,31,42,11.09,5.72,1.18,4.24,22.23,48.52,0.0,1,0,1,0,0,0,0,0,0,40.5,177.0
G000189,Dragon Ball FighterZ Origins,GameCube,Console,Nintendo,6,Fighting,2004,id Software,id Software,USA,AAA,T,78,6.2,5,311,2.35,1.79,0.52,0.33,4.99,178.38,49.99,0,1,1,0,0,0,0,0,0,5.0,18.7
G000190,What Remains of Genesis,Mobile (Android),Mobile,Google,0,Adventure,2016,Valve,Valve,USA,AAA,M,73,7.6,80,392,12.23,7.14,3.3,3.03,25.7,61.75,0.99,0,0,0,1,0,0,0,0,0,11.4,30.8
G000191,Rayman Origins,PlayStation 5,Console,Sony,9,Platform,2024,Microsoft Studios,Ubisoft,USA,AAA,M,77,8.4,48,372,20.6,14.36,2.75,7.05,44.76,1573.26,49.99,0,0,1,0,0,1,0,0,0,14.3,54.9
G000192,FIFA 2024,NES,Console,Nintendo,3,Sports,1985,FromSoftware,Activision Blizzard,Japan,AAA,T,78,6.0,34,41,17.22,11.57,7.49,2.65,38.93,1677.23,49.99,1,1,0,0,0,0,0,0,0,14.0,63.1
G000193,Kirby's Dragon,Mobile (iOS),Mobile,Apple,0,Platform,2025,Chucklefish,Chucklefish,UK,Indie,M,66,7.0,44,100,4.76,2.8,0.85,1.48,9.89,26.51,0.0,0,1,0,0,0,0,0,0,0,12.9,59.7
G000194,The Witcher 3: The Fallen,PSP,Handheld,Sony,7,Role-Playing,2012,Team17,Team17,UK,AA,M,72,7.1,32,241,4.91,3.41,1.23,1.56,11.11,374.34,19.99,0,0,1,0,0,0,0,0,0,59.0,291.9
G000195,The Elder Scrolls IX: Rising Sun,PlayStation Vita,Handheld,Sony,8,Role-Playing,2015,Sony Interactive,Sony Interactive,Japan,AAA,T,71,8.1,30,462,3.72,2.78,2.94,0.51,9.95,324.54,19.99,0,1,1,0,0,0,0,0,0,49.0,189.2
G000196,Ridge Racer 5,PlayStation 5,Console,Sony,9,Racing,2025,Bungie,Bungie,USA,AAA,E10+,73,7.5,14,505,19.9,10.64,1.93,2.88,35.35,1340.38,49.99,1,1,1,0,0,0,1,0,0,10.2,35.7
G000197,God of Chaos,Mobile (Android),Mobile,Google,0,Action-Adventure,2021,Deep Silver,Unknown Worlds,Germany,AA,E,72,6.7,16,657,2.57,1.67,0.64,0.63,5.51,12.13,4.99,0,1,0,0,0,0,0,0,0,13.5,65.8
G000198,Madden NFL 2026,PC,PC,Various,0,Sports,2023,Humble Games,Paradox Interactive,USA,Indie,E10+,77,8.1,35,512,0.69,0.34,0.13,0.17,1.33,26.76,14.99,1,1,0,1,1,0,1,0,0,25.0,68.1
G000199,FIFA 2025,PC,PC,Various,0,Sports,1989,id Software,id Software,USA,AAA,T,74,7.6,14,120,13.42,11.37,3.88,1.87,30.54,653.89,9.99,1,1,1,1,0,0,0,0,0,16.1,65.4
G000200,Tales of World,NES,Console,Nintendo,3,Role-Playing,1985,Ubisoft,Toby Fox,France,AAA,T,76,6.8,63,149,1.4,0.9,0.32,0.42,3.04,108.27,39.99,0,1,0,0,0,0,0,0,0,66.2,152.1
G000201,Baldur's Gate 6,PC,PC,Various,0,Role-Playing,1986,Bandai Namco,Epic Games,Japan,AAA,T,73,6.2,30,167,6.5,2.86,5.34,2.05,16.75,392.79,29.99,1,0,1,0,0,0,0,0,0,50.8,142.0
G000202,Gran Turismo 2,Game Boy Advance,Handheld,Nintendo,6,Racing,2004,Valve,Valve,USA,AAA,E,78,7.9,84,610,13.35,6.62,1.34,2.71,24.02,640.79,29.99,1,0,1,0,0,0,0,0,0,9.5,28.9
G000203,Uncharted 6: Reckoning,Nintendo DS,Handheld,Nintendo,7,Adventure,2004,Double Fine,Nomada Studio,USA,AA,E,70,6.8,9,554,0.3,0.21,0.06,0.05,0.62,21.19,39.99,0,1,1,1,0,0,0,0,0,16.3,61.9
G000204,Valorant : Redux,Browser,Browser,Various,0,Shooter,2010,Konami,Valve,Japan,AAA,T,78,7.0,28,308,12.38,6.35,3.15,3.7,25.58,0.0,0.0,0,1,1,0,0,0,0,0,0,13.4,49.9
G000205,Crash Bandicoot Reborn,Nintendo 64,Console,Nintendo,5,Platform,1997,id Software,id Software,USA,AAA,T,78,8.2,5,383,35.27,26.96,8.9,3.66,74.79,2589.37,39.99,0,0,1,0,0,0,0,0,0,10.4,51.7
G000206,Age of Empires VII,Mobile (iOS),Mobile,Apple,0,Strategy,2017,Epic Games,Epic Games,USA,AAA,M,85,7.1,8,283,27.92,20.05,2.93,10.44,61.34,111.1,4.99,1,1,1,0,0,0,1,1,0,29.9,122.6
G000207,Metal Gear Legend,PC,PC,Various,0,Action,1997,Valve,Electronic Arts,USA,AAA,E10+,73,7.7,35,557,5.44,3.23,1.41,1.15,11.23,276.89,39.99,0,0,1,1,0,0,0,0,0,12.1,33.2
G000208,What Remains of Dragon,PlayStation Vita,Handheld,Sony,8,Adventure,2016,Remedy Entertainment,Remedy Entertainment,Finland,AA,AO,71,6.9,23,371,0.99,0.46,0.09,0.17,1.71,37.09,29.99,0,0,0,0,0,0,0,0,0,8.1,36.1
G000209,Doom Remastered,NES,Console,Nintendo,3,Action,2003,Nintendo,Paradox Interactive,Japan,AAA,E,72,8.0,128,277,5.88,2.47,2.85,2.33,13.53,423.19,79.99,0,0,0,1,0,0,0,0,0,9.4,32.9
G000210,Mega Man XII,Browser,Browser,Various,0,Platform,2017,Bethesda Softworks,Double Fine,USA,AAA,E10+,79,7.7,53,42,17.74,15.33,4.05,3.49,40.61,0.0,0.0,1,0,1,0,0,0,0,0,0,10.4,35.5
G000211,Overwatch 3,Atari 2600,Console,Atari,2,Shooter,1991,CD Projekt,CD Projekt,Poland,AAA,T,64,5.9,41,22,8.45,7.07,2.43,1.85,19.8,933.61,59.99,1,1,1,1,0,0,0,0,0,8.4,37.7
G000212,Elden Dragon,Game Boy Advance,Handheld,Nintendo,6,Role-Playing,2003,Capcom,Capcom,Japan,AAA,Not Rated,85,8.4,44,166,2.96,1.86,2.63,0.52,7.97,197.94,19.99,0,0,1,0,0,0,0,1,0,37.8,157.0
G000213,Planet Dragon,Browser,Browser,Various,0,Simulation,2020,Square Enix,Other,Japan,AAA,M,83,7.3,63,462,11.57,6.12,3.26,3.2,24.15,0.0,0.0,0,1,0,0,0,0,0,0,0,43.0,154.7
G000214,Guilty Gear Reborn,GameCube,Console,Nintendo,6,Fighting,2006,Capcom,Epic Games,Japan,AAA,E,78,6.9,30,203,10.09,4.2,7.53,1.88,23.7,989.63,39.99,0,1,0,1,0,0,0,0,0,6.8,24.2
G000215,Forza Motorsport 6,Mobile (Android),Mobile,Google,0,Racing,2023,Bethesda Softworks,Bethesda Softworks,USA,AAA,E10+,86,8.7,20,174,68.11,44.77,11.6,18.97,143.45,391.23,2.99,1,0,0,0,0,1,0,0,0,13.2,60.9
